Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,10,6,5,1332,1320,1840,1810,CO,50,N17105,248,230,219,30,12,IAH,EWR,1400,9,20,0,,0,12,0,18,0,0
2006,10,14,6,1136,1146,1251,1243,OO,6252,N251YV,75,57,59,8,-10,SBP,SFO,191,5,11,0,,0,0,0,0,0,0
2006,2,19,7,842,818,1141,1115,AA,1970,N387AA,179,177,159,26,24,MIA,EWR,1086,5,15,0,,0,24,0,2,0,0
2006,10,20,5,1157,1128,1334,1252,FL,744,N944AT,97,84,72,42,29,MCO,ATL,403,9,16,0,,0,0,0,13,0,29
2006,5,29,1,1634,1640,1741,1745,XE,2396,N14907,67,65,32,-4,-6,BDL,EWR,116,10,25,0,,0,0,0,0,0,0
2006,12,22,5,1820,1820,1916,1920,MQ,3426,N905JH,56,60,43,-4,0,DAL,SAT,248,3,10,0,,0,0,0,0,0,0
2006,3,4,6,1335,1330,1340,1340,WN,1818,N477,65,70,50,0,5,PHX,ONT,325,5,10,0,,0,0,0,0,0,0
2006,1,19,4,944,945,1549,1550,US,883,N905AW,245,245,224,-1,-1,PHX,FLL,1972,5,16,0,,0,0,0,0,0,0
2006,3,12,7,1528,1533,1636,1649,MQ,3571,N834AE,68,76,57,-13,-5,DFW,JAN,408,2,9,0,,0,0,0,0,0,0
2006,4,25,2,552,600,747,751,MQ,3564,N619AE,175,171,154,-4,-8,GSO,DFW,999,10,11,0,,0,0,0,0,0,0
2006,4,4,2,1728,1730,1920,1839,DL,1930,N911DE,112,69,55,41,-2,LGA,BOS,185,5,52,0,,0,0,0,41,0,0
2006,5,31,3,2010,2020,2328,2316,CO,277,N29717,198,176,175,12,-10,RSW,EWR,1068,9,14,0,,0,0,0,0,0,0
2006,2,16,4,746,750,914,923,XE,2715,N16502,88,93,62,-9,-4,CLE,RDU,416,9,17,0,,0,0,0,0,0,0
2006,7,28,5,1952,1958,2036,2038,HA,307,N479HA,44,40,29,-2,-6,KOA,HNL,163,6,9,0,,0,0,0,0,0,0
2006,8,27,7,1106,1110,1252,1300,DL,753,N626DL,106,110,82,-8,-4,ATL,FLL,581,11,13,0,,0,0,0,0,0,0
2006,3,13,1,1945,1905,1943,1914,EV,4222,N643AS,58,69,38,29,40,ATL,MGM,147,3,17,0,,0,12,17,0,0,0
2006,4,22,6,755,801,902,904,UA,341,N925UA,127,123,102,-2,-6,MDT,ORD,594,7,18,0,,0,0,0,0,0,0
2006,11,12,7,738,740,1208,1215,WN,2175,N685,150,155,131,-7,-2,LAS,OMA,1099,2,17,0,,0,0,0,0,0,0
2006,12,8,5,1311,1315,1633,1657,UA,1532,N482UA,142,162,125,-24,-4,ORD,MCO,1005,4,13,0,,0,0,0,0,0,0
2006,9,9,6,1220,1220,1342,1340,WN,2588,N216,82,80,70,2,0,SNA,SMF,404,3,9,0,,0,0,0,0,0,0
2006,11,6,1,1823,1820,2145,2145,AA,365,N634AA,202,205,177,0,3,BOS,MIA,1258,5,20,0,,0,0,0,0,0,0
2006,2,14,2,1108,1111,1213,1210,OO,6849,N967SW,65,59,32,3,-3,ORD,SPI,174,5,28,0,,0,0,0,0,0,0
2006,10,30,1,1118,1107,1246,1238,DL,908,N928DL,88,91,57,8,11,ATL,CVG,373,6,25,0,,0,0,0,0,0,0
2006,4,18,2,1025,1030,1534,1539,UA,902,N778UA,189,189,165,-5,-5,DEN,IAD,1452,8,16,0,,0,0,0,0,0,0
2006,8,11,5,1929,1930,2222,2243,UA,330,N922UA,113,133,93,-21,-1,ORD,PHL,678,7,13,0,,0,0,0,0,0,0
2006,3,20,1,1944,1850,2154,2038,AA,847,N487AA,250,228,217,76,54,DFW,SJC,1438,4,29,0,,0,0,40,22,0,14
2006,12,4,1,1622,1630,1850,1850,DL,1723,N906DA,268,260,228,0,-8,CLE,SLC,1565,5,35,0,,0,0,0,0,0,0
2006,5,25,4,1747,1704,2029,1955,UA,1432,N486UA,102,111,84,34,43,LAS,DEN,629,5,13,0,,0,0,0,0,0,34
2006,11,9,4,2108,2045,2252,2230,DL,1678,N903DA,224,225,205,22,23,CVG,SLC,1449,8,11,0,,0,22,0,0,0,0
2006,3,5,7,1029,1031,1222,1225,FL,76,N281AT,113,114,79,-3,-2,ATL,FLL,581,8,26,0,,0,0,0,0,0,0
2006,11,10,5,933,931,1054,1055,OO,3870,N405SW,81,84,65,-1,2,SLC,HLN,402,3,13,0,,0,0,0,0,0,0
2006,7,10,1,1454,1500,2027,2005,CO,761,N14628,273,245,231,22,-6,SAT,EWR,1569,22,20,0,,0,0,0,22,0,0
2006,8,5,6,2128,2130,2257,2300,F9,667,N945FR,149,150,130,-3,-2,DEN,SFO,967,6,13,0,,0,0,0,0,0,0
2006,12,2,6,1142,1135,1424,1425,B6,232,N579JB,102,110,148,-1,7,LGB,SLC,589,3,11,0,,0,0,0,0,0,0
2006,1,27,5,1505,1440,1603,1545,WN,1667,N341,58,65,50,18,25,PHX,ELP,347,3,5,0,,0,0,0,0,0,18
2006,5,7,7,1608,1610,1719,1736,OH,5684,N471CA,71,86,64,-17,-2,SCE,CVG,383,2,5,0,,0,0,0,0,0,0
2006,8,28,1,1328,1330,1425,1434,MQ,3049,N383AE,57,64,34,-9,-2,LAX,SAN,109,4,19,0,,0,0,0,0,0,0
2006,10,8,7,1140,1140,1211,1214,HA,305,N480HA,31,34,21,-3,0,OGG,HNL,100,5,5,0,,0,0,0,0,0,0
2006,2,28,2,1804,1748,2013,2018,CO,227,N16339,189,210,165,-5,16,BWI,IAH,1235,5,19,0,,0,0,0,0,0,0
2006,10,8,7,2200,2200,650,640,TZ,4406,N518AT,350,340,335,10,0,HNL,LAS,2762,5,10,0,,0,0,0,0,0,0
2006,2,4,6,1904,1849,2242,2216,NW,398,N338NW,158,147,136,26,15,MSP,BDL,1050,6,16,0,,0,15,0,11,0,0
2006,12,12,2,1309,1255,1532,1530,MQ,4369,N802AE,143,155,132,2,14,SDF,MIA,911,4,7,0,,0,0,0,0,0,0
2006,1,26,4,2010,2013,2218,2236,AA,1043,N3BXAA,248,263,228,-18,-3,MIA,DEN,1709,6,14,0,,0,0,0,0,0,0
2006,4,5,3,1210,1200,1359,1345,WN,1651,N225,229,225,215,14,10,MDW,PHX,1444,2,12,0,,0,0,0,0,0,0
2006,1,13,5,1749,1750,1822,1835,US,1632,N818MD,33,45,28,-13,-1,EYW,FLL,145,2,3,0,,0,0,0,0,0,0
2006,8,18,5,1257,1300,2006,1957,US,150,N122UW,249,237,231,9,-3,PHX,PIT,1813,7,11,0,,0,0,0,0,0,0
2006,3,21,2,1900,1805,1925,1835,WN,902,N332,85,90,70,50,55,ABQ,LAS,487,5,10,0,,0,7,0,0,0,43
2006,10,25,3,1719,1720,2039,2050,WN,2384,N369,140,150,125,-11,-1,MCI,TPA,1048,4,11,0,,0,0,0,0,0,0
2006,4,1,6,853,857,1234,1246,AA,1394,N484AA,161,169,144,-12,-4,DFW,FLL,1119,5,12,0,,0,0,0,0,0,0
2006,2,8,3,1150,1155,1325,1330,YV,6019,N77302,95,95,69,-5,-5,GJT,PHX,438,10,16,0,,0,0,0,0,0,0
2006,2,13,1,1709,1718,1913,1927,MQ,3976,N654AE,124,129,105,-14,-9,OKC,ORD,693,6,13,0,,0,0,0,0,0,0
2006,2,8,3,2255,2115,1,2220,WN,437,N603SW,66,65,54,101,100,JAX,FLL,318,2,10,0,,0,0,0,1,0,100
2006,8,6,7,1732,1735,1851,1854,UA,329,N902UA,139,139,123,-3,-3,DEN,SAN,853,2,14,0,,0,0,0,0,0,0
2006,10,4,3,1230,855,1354,1022,XE,2628,N16559,84,87,65,212,215,IAH,OKC,395,4,15,0,,0,0,49,0,0,163
2006,11,7,2,1516,1518,1633,1622,FL,310,N952AT,77,64,40,11,-2,ATL,CLT,227,3,34,0,,0,0,0,0,0,0
2006,3,11,6,1208,1207,1413,1419,DL,818,N135DL,245,252,227,-6,1,ATL,SLC,1589,9,9,0,,0,0,0,0,0,0
2006,12,23,6,1424,1340,1534,1506,US,1034,N577US,130,146,113,28,44,PHL,ORD,678,6,11,0,,0,6,0,0,0,22
2006,1,9,1,701,700,1016,1016,DL,623,N388DA,315,316,284,0,1,PHL,SLC,1926,18,13,0,,0,0,0,0,0,0
2006,4,26,3,1901,1900,2223,2219,AA,185,N327AA,382,379,326,4,1,JFK,LAX,2475,14,42,0,,0,0,0,0,0,0
2006,1,28,6,1323,1321,1622,1633,AA,1822,N491AA,119,132,102,-11,2,DFW,DAY,861,6,11,0,,0,0,0,0,0,0
2006,12,19,2,1055,1040,1333,1320,AS,480,N772AS,158,160,128,13,15,SEA,LAX,954,6,24,0,,0,0,0,0,0,0
2006,11,25,6,1515,1520,1741,1801,NW,1738,N762NW,86,101,71,-20,-5,BNA,DTW,457,6,9,0,,0,0,0,0,0,0
2006,1,15,7,1330,1330,1410,1355,WN,1590,N654SW,100,85,85,15,0,SAT,ELP,496,5,10,0,,0,0,0,15,0,0
2006,6,27,2,2159,2200,2242,2238,OO,6061,N233SW,43,38,21,4,-1,LAX,SBA,89,4,18,0,,0,0,0,0,0,0
2006,1,4,3,615,615,725,740,UA,306,N574UA,70,85,53,-15,0,SMF,LAX,373,8,9,0,,0,0,0,0,0,0
2006,9,20,3,749,759,940,947,OH,5131,N915CA,111,108,84,-7,-10,LGA,CMH,478,8,19,0,,0,0,0,0,0,0
2006,8,15,2,2055,2055,2118,2118,OH,5455,N451CA,83,83,67,0,0,CVG,ATW,411,2,14,0,,0,0,0,0,0,0
2006,10,15,7,752,759,915,922,UA,540,N416UA,83,83,63,-7,-7,SNA,SFO,372,4,16,0,,0,0,0,0,0,0
2006,3,4,6,850,855,1430,1505,WN,2617,N406,220,250,210,-35,-5,PHX,RDU,1891,2,8,0,,0,0,0,0,0,0
2006,5,14,7,1309,1315,1428,1435,DL,349,N941DL,79,80,61,-7,-6,DAB,ATL,366,9,9,0,,0,0,0,0,0,0
2006,6,2,5,1159,1155,1302,1307,MQ,3195,N849AE,63,72,50,-5,4,LAX,SJC,308,2,11,0,,0,0,0,0,0,0
2006,7,7,5,1731,1730,1915,1945,WN,1464,N239,224,255,215,-30,1,MDW,SNA,1731,3,6,0,,0,0,0,0,0,0
2006,11,1,3,1341,1345,1542,1555,MQ,3462,N831AE,121,130,109,-13,-4,PIA,DFW,673,5,7,0,,0,0,0,0,0,0
2006,12,15,5,846,845,1203,1022,US,1425,N733UW,197,97,72,101,1,MDT,CLT,413,7,118,0,,0,0,0,101,0,0
2006,9,19,2,453,500,608,619,NW,1212,N759NW,75,79,65,-11,-7,MOT,MSP,449,2,8,0,,0,0,0,0,0,0
2006,4,26,3,1347,1352,1909,1938,AA,2073,N5CEAA,262,286,244,-29,-5,ORD,SJU,2072,4,14,0,,0,0,0,0,0,0
2006,3,16,4,940,930,1040,1030,EV,4275,N839AS,60,60,34,10,10,GSP,ATL,153,12,14,0,,0,0,0,0,0,0
2006,9,16,6,1750,1755,1858,1909,US,1673,N758UW,68,74,54,-11,-5,BUF,PHL,279,4,10,0,,0,0,0,0,0,0
2006,4,22,6,1019,1022,1341,1352,UA,464,N382UA,142,150,127,-11,-3,DEN,MSY,1062,3,12,0,,0,0,0,0,0,0
2006,9,2,6,1611,1620,2359,20,UA,220,N567UA,288,300,265,-21,-9,SFO,IAD,2419,6,17,0,,0,0,0,0,0,0
2006,2,25,6,824,825,929,935,WN,760,N390SW,65,70,55,-6,-1,BUR,OAK,325,4,6,0,,0,0,0,0,0,0
2006,5,23,2,1730,1730,2000,2008,EV,4290,N919EV,90,98,80,-8,0,AEX,ATL,500,0,10,0,,0,0,0,0,0,0
2006,4,14,5,1230,1240,1431,1445,OO,5729,N271YV,121,125,109,-14,-10,RDM,SFO,462,5,7,0,,0,0,0,0,0,0
2006,8,2,3,1456,1458,1520,1532,OO,4018,N464SW,84,94,70,-12,-2,SLC,PSC,521,4,10,0,,0,0,0,0,0,0
2006,9,30,6,1858,1903,2029,2056,UA,861,N318UA,91,113,75,-27,-5,BOS,IAD,413,5,11,0,,0,0,0,0,0,0
2006,8,21,1,1044,1045,1254,1307,AA,521,N3ACAA,130,142,111,-13,-1,DFW,MSP,852,4,15,0,,0,0,0,0,0,0
2006,9,28,4,624,630,756,815,AA,2253,N5CEAA,152,165,135,-19,-6,MCO,ORD,1005,4,13,0,,0,0,0,0,0,0
2006,4,16,7,1732,1730,1831,1845,US,1261,N730UW,59,75,48,-14,2,CLT,JAX,329,3,8,0,,0,0,0,0,0,0
2006,5,2,2,1242,1245,1507,1506,DL,1672,N931DL,145,141,125,1,-3,ATL,BDL,859,8,12,0,,0,0,0,0,0,0
2006,2,2,4,744,747,1100,1111,MQ,3539,N856AE,136,144,117,-11,-3,DFW,GRR,931,5,14,0,,0,0,0,0,0,0
2006,8,16,3,1358,1400,1633,1642,CO,1161,N18611,155,162,119,-9,-2,EWR,ATL,745,8,28,0,,0,0,0,0,0,0
2006,1,6,5,716,718,1030,1022,AA,1660,N525AA,134,124,121,8,-2,DFW,IND,762,2,11,0,,0,0,0,0,0,0
2006,2,2,4,1837,1750,1929,1904,MQ,4179,N510AE,112,134,80,25,47,ATL,ORD,606,14,18,0,,0,0,3,0,0,22
2006,8,16,3,714,715,852,853,OO,4021,N454SW,98,98,80,-1,-1,ABQ,SLC,493,6,12,0,,0,0,0,0,0,0
2006,7,11,2,2002,2010,2058,2127,US,4,N458UW,56,77,41,-29,-8,PHL,ALB,212,5,10,0,,0,0,0,0,0,0
2006,3,11,6,1125,1109,1427,1415,NW,251,N557NW,182,186,159,12,16,FLL,DTW,1127,9,14,0,,0,0,0,0,0,0
2006,4,20,4,1201,1200,1255,1256,AS,517,N644AS,54,56,36,-1,1,SEA,GEG,224,6,12,0,,0,0,0,0,0,0
2006,6,13,2,1422,1425,1536,1535,WN,127,N730MA,74,70,62,1,-3,SNA,SJC,342,4,8,0,,0,0,0,0,0,0
2006,6,16,5,928,935,1127,1140,DL,1403,N902DE,59,65,43,-13,-7,PNS,ATL,272,5,11,0,,0,0,0,0,0,0
2006,1,18,3,1125,1100,1843,1820,CO,556,N33262,258,260,229,23,25,LAX,CLE,2053,12,17,0,,0,5,0,0,0,18
2006,9,15,5,1513,1400,1825,1529,UA,683,N202UA,252,149,104,176,73,LGA,ORD,733,5,143,0,,0,0,0,108,0,68
2006,2,18,6,1309,1200,1403,1256,AS,517,N934AS,54,56,39,67,69,SEA,GEG,224,6,9,0,,0,67,0,0,0,0
2006,1,23,1,930,935,1251,1258,MQ,4459,N616AE,141,143,122,-7,-5,ORD,JAX,865,5,14,0,,0,0,0,0,0,0
2006,10,26,4,556,600,659,708,FL,311,N910AT,63,68,40,-9,-4,CLT,ATL,227,12,11,0,,0,0,0,0,0,0
2006,3,9,4,700,700,836,845,WN,1739,N399WN,96,105,85,-9,0,SEA,SMF,605,2,9,0,,0,0,0,0,0,0
2006,12,5,2,1321,1325,1442,1450,WN,1803,N677AA,81,85,70,-8,-4,SNA,SMF,404,3,8,0,,0,0,0,0,0,0
2006,6,19,1,2101,2105,2125,2134,HA,378,N484HA,24,29,18,-9,-4,LIH,HNL,102,4,2,0,,0,0,0,0,0,0
2006,2,28,2,1945,1924,2107,2035,MQ,4445,N507AE,142,131,96,32,21,ATL,ORD,606,5,41,0,,0,21,0,11,0,0
2006,7,8,6,1435,1435,1606,1610,NW,97,N589NW,211,215,184,-4,0,MSP,SEA,1399,8,19,0,,0,0,0,0,0,0
2006,3,17,5,NA,1835,NA,2110,DL,1408,N942DL,NA,155,NA,NA,NA,PHL,ATL,665,0,0,1,A,0,0,0,0,0,0
2006,12,2,6,654,655,1023,1040,WN,1809,N624SW,149,165,134,-17,-1,MCI,MCO,1072,5,10,0,,0,0,0,0,0,0
2006,8,10,4,1921,1925,2012,2016,HA,392,N484HA,51,51,36,-4,-4,HNL,ITO,216,5,10,0,,0,0,0,0,0,0
2006,5,31,3,NA,823,NA,915,MQ,4401,0,NA,52,NA,NA,NA,CMI,ORD,135,0,0,1,C,0,0,0,0,0,0
2006,1,2,1,650,620,757,736,OH,5202,N488CA,67,76,53,21,30,AVL,CVG,275,1,13,0,,0,0,0,0,21,0
2006,9,17,7,1039,1040,1154,1205,WN,1287,N780,75,85,53,-11,-1,PHL,RDU,336,3,19,0,,0,0,0,0,0,0
2006,2,18,6,643,645,902,910,US,202,N326AW,79,85,48,-8,-2,SNA,PHX,338,8,23,0,,0,0,0,0,0,0
2006,5,20,6,1005,1005,1050,1055,WN,250,N302SW,45,50,35,-5,0,PBI,TPA,174,5,5,0,,0,0,0,0,0,0
2006,3,1,3,1653,1700,1825,1832,UA,1195,N308UA,92,92,67,-7,-7,ORD,MSP,334,6,19,0,,0,0,0,0,0,0
2006,5,12,5,802,805,911,910,FL,318,N994AT,69,65,41,1,-3,ATL,CLT,227,6,22,0,,0,0,0,0,0,0
2006,5,14,7,715,715,941,935,WN,707,N219,146,140,135,6,0,HOU,MDW,937,4,7,0,,0,0,0,0,0,0
2006,1,13,5,921,924,1106,1107,NW,87,N583NW,225,223,200,-1,-3,MSP,PDX,1426,6,19,0,,0,0,0,0,0,0
2006,11,4,6,1416,1422,1548,1600,UA,591,N589UA,152,158,133,-12,-6,DEN,SFO,967,3,16,0,,0,0,0,0,0,0
2006,10,1,7,1801,1755,1927,1905,OO,5751,N292SW,86,70,68,22,6,MOD,LAX,292,9,9,0,,0,0,0,0,0,22
2006,3,24,5,2005,1945,2310,2300,B6,47,N580JB,185,195,148,10,20,JFK,FLL,1069,5,32,0,,0,0,0,0,0,0
2006,3,1,3,1145,1150,1258,1313,MQ,3183,N851AE,73,83,64,-15,-5,SAN,SJC,417,4,5,0,,0,0,0,0,0,0
2006,7,17,1,2212,2215,42,46,UA,586,N583UA,90,91,70,-4,-3,DEN,MCI,533,4,16,0,,0,0,0,0,0,0
2006,11,16,4,1439,1440,1643,1609,XE,2026,N14105,184,149,113,34,-1,EWR,BNA,748,14,57,0,,0,0,0,34,0,0
2006,3,30,4,852,900,1015,1030,CO,481,N77865,263,270,241,-15,-8,CLE,LAS,1825,7,15,0,,0,0,0,0,0,0
2006,7,29,6,2000,1825,2053,1915,WN,2366,N304SW,113,110,86,98,95,DEN,PHX,602,4,23,0,,0,95,0,3,0,0
2006,9,23,6,1506,1445,1553,1535,WN,1886,N672SW,47,50,37,18,21,HOU,SAT,192,3,7,0,,0,0,0,0,0,18
2006,11,14,2,1615,1625,1740,1810,YV,7296,N571ML,85,105,45,-30,-10,PWM,IAD,494,30,10,0,,0,0,0,0,0,0
2006,4,18,2,1802,1705,1852,1752,MQ,3787,N836AE,50,47,27,60,57,DFW,GRK,134,2,21,0,,0,23,0,3,0,34
2006,11,28,2,1908,1910,2220,2225,WN,717,N412,192,195,178,-5,-2,PVD,TPA,1137,4,10,0,,0,0,0,0,0,0
2006,12,14,4,2308,2310,530,601,UA,38,N596UA,262,291,246,-31,-2,OGG,SFO,2338,6,10,0,,0,0,0,0,0,0
2006,8,6,7,1438,1407,1532,1505,OO,5854,N715SK,54,58,28,27,31,MSN,ORD,109,6,20,0,,0,0,0,27,0,0
2006,8,3,4,1335,1324,1455,1443,EV,4280,N834AS,80,79,59,12,11,ATL,DAB,366,3,18,0,,0,0,0,0,0,0
2006,3,15,3,NA,1110,NA,1220,WN,2607,0,NA,70,NA,NA,NA,SJC,LAX,308,0,0,1,B,0,0,0,0,0,0
2006,8,26,6,1400,1240,1655,1545,OH,5147,N371CA,175,185,140,70,80,PWM,ATL,1027,20,15,0,,0,70,0,0,0,0
2006,12,7,4,2136,2135,2249,2300,F9,589,N941FR,73,85,57,-11,1,DEN,SLC,391,7,9,0,,0,0,0,0,0,0
2006,10,24,2,1530,1535,1613,1612,OO,6247,N250YV,43,37,23,1,-5,SFO,SMF,86,4,16,0,,0,0,0,0,0,0
2006,3,2,4,1327,1330,2004,2004,UA,34,N214UA,277,274,259,0,-3,OGG,SFO,2338,3,15,0,,0,0,0,0,0,0
2006,10,11,3,2037,2040,2226,2235,AA,1318,N3AYAA,109,115,87,-9,-3,MIA,ATL,595,9,13,0,,0,0,0,0,0,0
2006,11,14,2,1822,1827,2008,2003,NW,1462,N766NC,106,96,84,5,-5,STL,MSP,449,6,16,0,,0,0,0,0,0,0
2006,5,11,4,1914,1919,2100,2059,YV,6286,N988HA,106,100,80,1,-5,PHX,CLD,306,8,18,0,,0,0,0,0,0,0
2006,4,9,7,1625,1405,1745,1511,US,110,N309AW,80,66,44,154,140,LAS,LAX,236,9,27,0,,0,9,0,14,0,131
2006,12,9,6,1227,1237,1511,1532,FL,821,N920AT,164,175,144,-21,-10,MIA,IND,1021,7,13,0,,0,0,0,0,0,0
2006,8,7,1,1942,1927,2251,2207,AA,1282,N468AA,189,160,168,44,15,TPA,LGA,1011,9,12,0,,0,0,0,44,0,0
2006,9,19,2,722,730,907,918,AS,236,N795AS,105,108,84,-11,-8,PDX,SFO,550,8,13,0,,0,0,0,0,0,0
2006,5,23,2,1859,1900,2110,2027,XE,2147,N14947,131,87,54,43,-1,RIC,EWR,278,15,62,0,,0,0,0,43,0,0
2006,9,4,1,1325,1335,1321,1335,YV,7134,N27185,56,60,35,-14,-10,FWA,ORD,157,13,8,0,,0,0,0,0,0,0
2006,9,11,1,1618,1550,1833,1814,XE,2077,N14186,135,144,99,19,28,EWR,SAV,708,6,30,0,,0,0,0,0,0,19
2006,10,8,7,1534,1540,1737,1747,UA,1542,N448UA,123,127,106,-10,-6,MCO,IAD,758,5,12,0,,0,0,0,0,0,0
2006,7,10,1,2130,2115,2213,2208,FL,378,N933AT,103,113,85,5,15,ATL,MLI,633,5,13,0,,0,0,0,0,0,0
2006,3,21,2,1920,1915,2111,2114,NW,881,N759NW,111,119,98,-3,5,MEM,SAT,625,2,11,0,,0,0,0,0,0,0
2006,7,20,4,1938,1935,2034,2030,DL,393,N909DA,116,115,84,4,3,SLC,SAN,626,3,29,0,,0,0,0,0,0,0
2006,11,17,5,1438,1425,1754,1720,NW,1640,N327NB,136,115,99,34,13,MEM,DCA,762,20,17,0,,0,11,0,21,0,2
2006,9,21,4,1328,1335,1418,1425,F9,783,N941FR,110,110,93,-7,-7,DEN,LAS,629,8,9,0,,0,0,0,0,0,0
2006,5,23,2,1340,1320,1535,1535,WN,1501,N405,235,255,220,0,20,MDW,SAN,1728,5,10,0,,0,0,0,0,0,0
2006,4,25,2,911,848,1615,1558,US,841,N828AW,244,250,208,17,23,PHX,RDU,1891,8,28,0,,0,17,0,0,0,0
2006,12,30,6,833,835,1003,1000,WN,860,N315SW,90,85,78,3,-2,JAX,ORF,543,3,9,0,,0,0,0,0,0,0
2006,8,29,2,1819,1820,2030,2024,AA,1337,N587AA,191,184,161,6,-1,IAD,DFW,1172,9,21,0,,0,0,0,0,0,0
2006,12,18,1,1055,1100,1335,1324,UA,273,N419UA,160,144,134,11,-5,LAX,PDX,834,5,21,0,,0,0,0,0,0,0
2006,3,22,3,2154,2200,2311,2315,US,120,N188UW,77,75,52,-4,-6,CLT,JAX,329,4,21,0,,0,0,0,0,0,0
2006,2,19,7,1342,1240,2047,2019,NW,892,N328NB,245,279,206,28,62,SFO,DTW,2079,12,27,0,,0,22,0,0,0,6
2006,5,18,4,732,745,944,1029,AS,327,N767AS,132,164,120,-45,-13,SNA,PDX,859,4,8,0,,0,0,0,0,0,0
2006,1,26,4,1225,1225,1310,1339,YV,7260,N852MJ,45,74,29,-29,0,EWR,IAD,213,10,6,0,,0,0,0,0,0,0
2006,9,26,2,1427,1430,1536,1546,US,1694,N730UW,69,76,52,-10,-3,PHL,BOS,280,5,12,0,,0,0,0,0,0,0
2006,12,15,5,1746,1735,1934,1930,UA,1567,N440UA,168,175,151,4,11,TPA,ORD,1012,6,11,0,,0,0,0,0,0,0
2006,3,29,3,1409,1415,1736,1754,XE,3070,N14173,147,159,128,-18,-6,MSP,EWR,1008,10,9,0,,0,0,0,0,0,0
2006,7,15,6,1306,1309,1508,1500,MQ,4562,N858AE,122,111,103,8,-3,RDU,BOS,612,8,11,0,,0,0,0,0,0,0
2006,11,1,3,1057,1100,1149,1205,MQ,4672,N721HS,52,65,39,-16,-3,DCA,RDU,227,2,11,0,,0,0,0,0,0,0
2006,3,26,7,2044,2049,2204,2209,MQ,3363,N660CL,80,80,59,-5,-5,DFW,LRD,394,2,19,0,,0,0,0,0,0,0
2006,8,25,5,554,600,657,700,XE,3117,N17984,63,60,42,-3,-6,BUF,CLE,192,6,15,0,,0,0,0,0,0,0
2006,3,12,7,1858,1910,2017,2010,EV,4387,N740EV,79,60,43,7,-12,JAC,SLC,205,29,7,0,,0,0,0,0,0,0
2006,2,6,1,2129,2019,2345,2250,AA,1668,N5FSAA,136,151,113,55,70,MIA,BWI,946,9,14,0,,0,55,0,0,0,0
2006,8,24,4,922,903,1122,1030,DL,1797,N3769L,120,87,65,52,19,ATL,TPA,406,6,49,0,,0,19,0,33,0,0
2006,11,9,4,702,700,751,750,WN,2529,N603SW,49,50,38,1,2,OKC,DAL,181,3,8,0,,0,0,0,0,0,0
2006,1,21,6,1839,1845,1941,1944,OO,6234,N581SW,62,59,48,-3,-6,SFO,RDD,199,2,12,0,,0,0,0,0,0,0
2006,11,20,1,2144,2145,559,546,B6,216,N613JB,315,301,470,13,-1,LGB,JFK,2465,10,15,0,,0,0,0,0,0,0
2006,1,26,4,705,705,1005,1003,UA,295,N541UA,360,358,330,2,0,MCO,SFO,2445,10,20,0,,0,0,0,0,0,0
2006,10,27,5,722,724,800,807,HA,118,N478HA,38,43,26,-7,-2,HNL,KOA,163,5,7,0,,0,0,0,0,0,0
2006,4,1,6,1623,1625,1715,1718,DL,586,N915DL,52,53,32,-3,-2,ATL,GSP,153,6,14,0,,0,0,0,0,0,0
2006,1,23,1,744,739,924,925,OO,5982,N708SK,100,106,75,-1,5,MEM,ORD,491,12,13,0,,0,0,0,0,0,0
2006,3,9,4,1138,715,1226,815,MQ,4577,N705AE,48,60,37,251,263,BGR,BOS,201,5,6,0,,0,251,0,0,0,0
2006,2,15,3,808,815,941,943,MQ,4644,N702AE,93,88,68,-2,-7,RDU,EWR,416,7,18,0,,0,0,0,0,0,0
2006,6,3,6,1819,1835,2046,2055,AS,453,N765AS,147,140,109,-9,-16,LAX,PDX,834,6,32,0,,0,0,0,0,0,0
2006,6,18,7,1054,1057,1314,1323,MQ,4261,N823AE,80,86,63,-9,-3,ORD,PIT,412,5,12,0,,0,0,0,0,0,0
2006,6,9,5,1626,1601,1708,1651,MQ,3231,N376AE,42,50,24,17,25,DFW,ACT,89,6,12,0,,0,17,0,0,0,0
2006,5,16,2,731,730,908,908,DL,1180,N929DL,97,98,80,0,1,ATL,DCA,547,6,11,0,,0,0,0,0,0,0
2006,10,15,7,2300,2230,651,645,B6,498,N535JB,291,315,453,6,30,SEA,BOS,2496,8,10,0,,0,0,0,0,0,0
2006,9,28,4,1928,1930,2032,2037,US,1774,N705UW,64,67,42,-5,-2,CLT,RIC,256,6,16,0,,0,0,0,0,0,0
2006,12,22,5,815,815,954,1002,OO,6393,N975SW,159,167,136,-8,0,ABQ,SFO,896,4,19,0,,0,0,0,0,0,0
2006,7,11,2,1538,1534,1804,1810,TZ,4233,N314TZ,206,216,178,-6,4,LGA,HOU,1428,7,21,0,,0,0,0,0,0,0
2006,3,9,4,606,610,843,843,MQ,4834,N702AE,217,213,195,0,-4,LGA,XNA,1147,3,19,0,,0,0,0,0,0,0
